Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
18-07-2024,06:53,17-07-2024,,,Ingreso Cambio de Divisa,,EUR,"3,58",EUR,"71,63",
18-07-2024,06:53,17-07-2024,,,Retirada Cambio de Divisa,"1,0967",USD,"-3,93",USD,"0,00",
16-07-2024,07:41,15-07-2024,,,Comisión por Acción Corporativa,,USD,"-0,15",USD,"3,93",
16-07-2024,07:41,15-07-2024,MAIN STREET CAPITAL CORP,US56035L1044,Retención del dividendo,,USD,"-0,26",USD,"4,08",
16-07-2024,07:41,15-07-2024,MAIN STREET CAPITAL CORP,US56035L1044,Dividendo,,USD,"1,72",USD,"4,34",
16-07-2024,07:23,15-07-2024,,,Comisión por Acción Corporativa,,USD,"-0,29",USD,"2,62",
16-07-2024,07:22,15-07-2024,REALTY INCOME CORP,US7561091049,Retención del dividendo,,USD,"-0,51",USD,"2,91",
16-07-2024,07:22,15-07-2024,REALTY INCOME CORP,US7561091049,Dividendo,,USD,"3,42",USD,"3,42",
06-07-2024,06:40,30-06-2024,,,Flatex Interest Income,,EUR,"0,00",EUR,"68,05",
02-07-2024,08:15,01-07-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,49 EUR",,,,EUR,"68,05",
02-07-2024,08:15,01-07-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-1,49",EUR,"66,56",
29-06-2024,06:53,28-06-2024,,,Ingreso Cambio de Divisa,,EUR,"1,49",EUR,"68,05",
29-06-2024,06:53,28-06-2024,,,Retirada Cambio de Divisa,"1,0740",USD,"-1,60",USD,"0,00",
28-06-2024,20:33,28-06-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 4,04 EUR",,,,EUR,"66,56",
28-06-2024,20:33,28-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-4,04",EUR,"62,52",
28-06-2024,08:01,27-06-2024,,,Ingreso Cambio de Divisa,,EUR,"4,04",EUR,"66,56",
28-06-2024,08:01,27-06-2024,,,Retirada Cambio de Divisa,"1,0731",USD,"-4,34",USD,"1,60",
28-06-2024,07:35,27-06-2024,,,Comisión por Acción Corporativa,,USD,"-0,18",USD,"5,94",
28-06-2024,07:35,27-06-2024,MAIN STREET CAPITAL CORP,US56035L1044,Retención del dividendo,,USD,"-0,32",USD,"6,12",
28-06-2024,07:35,27-06-2024,MAIN STREET CAPITAL CORP,US56035L1044,Dividendo,,USD,"2,10",USD,"6,44",
27-06-2024,08:15,26-06-2024,,,Comisión por Acción Corporativa,,USD,"-0,48",USD,"4,34",
27-06-2024,08:14,26-06-2024,VNGRD FTSE ALL-WLD HGH DIV YLD UCITS,IE00B8GKDB10,Dividendo,,USD,"4,82",USD,"4,82",
19-06-2024,23:46,19-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-2,19",EUR,"62,52",
19-06-2024,23:46,19-06-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,19 EUR",,,,EUR,"64,71",
19-06-2024,06:55,18-06-2024,,,Ingreso Cambio de Divisa,,EUR,"2,19",EUR,"62,52",
19-06-2024,06:55,18-06-2024,,,Retirada Cambio de Divisa,"1,0767",USD,"-2,36",USD,"0,00",
18-06-2024,18:47,18-06-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 5,21 EUR",,,,EUR,"60,33",
18-06-2024,18:47,18-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-5,21",EUR,"55,12",
18-06-2024,12:46,17-06-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,43 EUR",,,,EUR,"60,33",
18-06-2024,12:46,17-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-2,43",EUR,"57,90",
18-06-2024,07:50,17-06-2024,,,Comisión por Acción Corporativa,,USD,"-0,26",USD,"2,36",
18-06-2024,07:49,17-06-2024,DUKE ENERGY CORP,US26441C2044,Retención del dividendo,,USD,"-0,46",USD,"2,62",
18-06-2024,07:49,17-06-2024,DUKE ENERGY CORP,US26441C2044,Dividendo,,USD,"3,08",USD,"3,08",
18-06-2024,07:17,17-06-2024,,,Ingreso Cambio de Divisa,,EUR,"7,64",EUR,"60,33",
18-06-2024,07:17,17-06-2024,,,Retirada Cambio de Divisa,"1,0761",USD,"-8,22",USD,"0,00",
18-06-2024,03:31,17-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-2,43",EUR,"52,69",
18-06-2024,03:31,17-06-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,43 EUR",,,,EUR,"55,12",
17-06-2024,08:02,14-06-2024,,,Comisión por Acción Corporativa,,USD,"-0,14",USD,"8,22",
17-06-2024,08:02,14-06-2024,MAIN STREET CAPITAL CORP,US56035L1044,Dividendo,,USD,"1,68",USD,"8,36",
17-06-2024,08:02,14-06-2024,MAIN STREET CAPITAL CORP,US56035L1044,Retención del dividendo,,USD,"-0,25",USD,"6,68",
17-06-2024,07:51,14-06-2024,,,Comisión por Acción Corporativa,,USD,"-0,27",USD,"6,93",
17-06-2024,07:51,14-06-2024,OLD REPUBLIC INTERNATIONAL CORP,US6802231042,Dividendo,,USD,"3,18",USD,"7,20",
17-06-2024,07:51,14-06-2024,OLD REPUBLIC INTERNATIONAL CORP,US6802231042,Retención del dividendo,,USD,"-0,48",USD,"4,02",
17-06-2024,07:30,14-06-2024,,,Comisión por Acción Corporativa,,USD,"-0,50",USD,"4,50",
17-06-2024,07:29,14-06-2024,PFIZER INC,US7170811035,Dividendo,,USD,"5,88",USD,"5,00",
17-06-2024,07:29,14-06-2024,PFIZER INC,US7170811035,Retención del dividendo,,USD,"-0,88",USD,"-0,88",
16-06-2024,07:02,14-06-2024,,,Ingreso Cambio de Divisa,,EUR,"2,43",EUR,"52,69",
16-06-2024,07:02,14-06-2024,,,Retirada Cambio de Divisa,"1,0730",USD,"-2,61",USD,"0,00",
16-06-2024,00:21,14-06-2024,,,Comisión por Acción Corporativa,,USD,"-0,29",USD,"2,61",
16-06-2024,00:20,14-06-2024,REALTY INCOME CORP,US7561091049,Dividendo,,USD,"3,41",USD,"2,90",
16-06-2024,00:20,14-06-2024,REALTY INCOME CORP,US7561091049,Retención del dividendo,,USD,"-0,51",USD,"-0,51",
12-06-2024,17:15,12-06-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,02 EUR",,,,EUR,"50,26",
12-06-2024,17:15,12-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-2,02",EUR,"48,24",
12-06-2024,07:05,11-06-2024,,,Ingreso Cambio de Divisa,,EUR,"2,02",EUR,"50,26",
12-06-2024,07:05,11-06-2024,,,Retirada Cambio de Divisa,"1,0768",USD,"-2,18",USD,"0,00",
11-06-2024,07:35,10-06-2024,,,Comisión por Acción Corporativa,,USD,"-0,24",USD,"2,18",
11-06-2024,07:34,10-06-2024,EXXON MOBIL CORP,US30231G1022,Dividendo,,USD,"2,85",USD,"2,42",
11-06-2024,07:34,10-06-2024,EXXON MOBIL CORP,US30231G1022,Retención del dividendo,,USD,"-0,43",USD,"-0,43",
04-06-2024,04:15,03-06-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 2,5 EUR",,,,EUR,"48,24",
04-06-2024,04:15,03-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"2,50",EUR,"50,74",
03-06-2024,09:53,31-05-2024,,,Comisión de conectividad con el mercado 2024 (Xetra - XET),,EUR,"-2,50",EUR,"48,24",
24-05-2024,16:45,24-05-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 371,46 EUR",,,,EUR,"50,74",
24-05-2024,16:45,24-05-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"371,46",EUR,"422,20",
24-05-2024,14:04,24-05-2024,VNGRD FTSE ALL-WLD HGH DIV YLD UCITS,IE00B8GKDB10,Costes de transacción y/o externos de DEGIRO,,EUR,"-3,00",EUR,"50,74",9cb21a0d-63c5-4b17-b1ff-85fa9fcdb76e
24-05-2024,14:04,24-05-2024,VNGRD FTSE ALL-WLD HGH DIV YLD UCITS,IE00B8GKDB10,"Compra 6 Vngrd FTSE All-Wld Hgh Div Yld UCITS ETF USD D@61,41 EUR (IE00B8GKDB10)",,EUR,"-368,46",EUR,"53,74",9cb21a0d-63c5-4b17-b1ff-85fa9fcdb76e
23-05-2024,17:45,23-05-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 2.592,7 EUR",,,,EUR,"422,20",
23-05-2024,17:45,23-05-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"2592,70",EUR,"3014,90",
23-05-2024,12:12,23-05-2024,ISHARES CORE S&P 500 UCITS ETF USD,IE00B5BMR087,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"422,20",92d4bcf8-a9ff-4ce5-b35a-e551d5d23372
23-05-2024,12:12,23-05-2024,ISHARES CORE S&P 500 UCITS ETF USD,IE00B5BMR087,"Compra 5 iShares Core S&P 500 UCITS ETF USD (Acc)@518,34 EUR (IE00B5BMR087)",,EUR,"-2591,70",EUR,"423,20",92d4bcf8-a9ff-4ce5-b35a-e551d5d23372
23-05-2024,11:54,23-05-2024,,,flatex Deposit,,EUR,"3000,00",EUR,"3014,90",
20-05-2024,17:16,20-05-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 7,11 EUR",,,,EUR,"14,90",
20-05-2024,17:16,20-05-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-7,11",EUR,"7,79",
18-05-2024,07:04,17-05-2024,,,Ingreso Cambio de Divisa,,EUR,"7,11",EUR,"14,90",
18-05-2024,07:04,17-05-2024,,,Retirada Cambio de Divisa,"1,0897",USD,"-7,75",USD,"0,00",
16-05-2024,07:48,15-05-2024,,,Comisión por Acción Corporativa,,USD,"-0,14",USD,"7,75",
16-05-2024,07:48,15-05-2024,MAIN STREET CAPITAL CORP,US56035L1044,Dividendo,,USD,"1,68",USD,"7,89",
16-05-2024,07:48,15-05-2024,MAIN STREET CAPITAL CORP,US56035L1044,Retención del dividendo,,USD,"-0,25",USD,"6,21",
16-05-2024,07:41,15-05-2024,,,Comisión por Acción Corporativa,,USD,"-0,43",USD,"6,46",
16-05-2024,07:41,15-05-2024,NNN REIT INC,US6374171063,Retención del dividendo,,USD,"-0,76",USD,"6,89",
16-05-2024,07:41,15-05-2024,NNN REIT INC,US6374171063,Dividendo,,USD,"5,09",USD,"7,65",
16-05-2024,07:26,15-05-2024,,,Comisión por Acción Corporativa,,USD,"-0,28",USD,"2,56",
16-05-2024,07:25,15-05-2024,REALTY INCOME CORP,US7561091049,Dividendo,,USD,"3,34",USD,"2,84",
16-05-2024,07:25,15-05-2024,REALTY INCOME CORP,US7561091049,Retención del dividendo,,USD,"-0,50",USD,"-0,50",
03-05-2024,18:01,03-05-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 3,89 EUR",,,,EUR,"7,79",
03-05-2024,18:01,03-05-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-3,89",EUR,"3,90",
03-05-2024,07:00,02-05-2024,,,Ingreso Cambio de Divisa,,EUR,"3,89",EUR,"7,79",
03-05-2024,07:00,02-05-2024,,,Retirada Cambio de Divisa,"1,0752",USD,"-4,18",USD,"0,00",
02-05-2024,07:22,01-05-2024,,,Comisión por Acción Corporativa,,USD,"-0,47",USD,"4,18",
02-05-2024,07:21,01-05-2024,VERIZON COMMUNICATIONS INC,US92343V1044,Retención del dividendo,,USD,"-2,00",USD,"4,65",
02-05-2024,07:21,01-05-2024,VERIZON COMMUNICATIONS INC,US92343V1044,Dividendo,,USD,"6,65",USD,"6,65",
30-04-2024,17:15,30-04-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 3,9 EUR",,,,EUR,"3,90",
30-04-2024,17:15,30-04-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-3,90",EUR,"0,00",
30-04-2024,13:30,30-04-2024,,,Processed Flatex Withdrawal,,EUR,"146,00",EUR,"3,90",
30-04-2024,13:30,30-04-2024,,,flatex Withdrawal,,EUR,"-146,00",EUR,"-142,10",
30-04-2024,07:14,29-04-2024,,,Ingreso Cambio de Divisa,,EUR,"3,90",EUR,"3,90",
30-04-2024,07:14,29-04-2024,,,Retirada Cambio de Divisa,"1,4658",CAD,"-5,72",CAD,"0,00",
29-04-2024,20:31,29-04-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,88 EUR",,,,EUR,"0,00",
29-04-2024,20:31,29-04-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-1,88",EUR,"-1,88",
29-04-2024,07:31,26-04-2024,,,Comisión por Acción Corporativa,,CAD,"-0,64",CAD,"5,72",
29-04-2024,07:31,26-04-2024,BANK OF NOVA SCOTIA,CA0641491075,Retención del dividendo,,CAD,"-2,12",CAD,"6,36",
29-04-2024,07:31,26-04-2024,BANK OF NOVA SCOTIA,CA0641491075,Dividendo,,CAD,"8,48",CAD,"8,48",
26-04-2024,12:07,26-04-2024,,,Processed Flatex Withdrawal,,EUR,"-146,00",EUR,"0,00",
26-04-2024,06:59,25-04-2024,,,Ingreso Cambio de Divisa,,EUR,"1,88",EUR,"146,00",
26-04-2024,06:59,25-04-2024,,,Retirada Cambio de Divisa,"1,0756",USD,"-2,02",USD,"0,00",
25-04-2024,08:05,24-04-2024,,,Comisión por Acción Corporativa,,USD,"-0,22",USD,"2,02",
25-04-2024,08:04,24-04-2024,CISCO SYSTEMS INC,US17275R1023,Retención del dividendo,,USD,"-0,96",USD,"2,24",
25-04-2024,08:04,24-04-2024,CISCO SYSTEMS INC,US17275R1023,Dividendo,,USD,"3,20",USD,"3,20",
17-04-2024,17:00,17-04-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,98 EUR",,,,EUR,"144,12",
17-04-2024,17:00,17-04-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-1,98",EUR,"142,14",
17-04-2024,07:08,16-04-2024,,,Ingreso Cambio de Divisa,,EUR,"1,98",EUR,"144,12",
17-04-2024,07:08,16-04-2024,,,Retirada Cambio de Divisa,"1,0646",USD,"-2,11",USD,"0,00",
16-04-2024,10:30,15-04-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 1.261,92 EUR",,,,EUR,"142,14",
16-04-2024,10:30,15-04-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"1261,92",EUR,"1404,06",
16-04-2024,07:42,15-04-2024,,,Comisión por Acción Corporativa,,USD,"-0,23",USD,"2,11",
16-04-2024,07:41,15-04-2024,REALTY INCOME CORP,US7561091049,Retención del dividendo,,USD,"-1,00",USD,"2,34",
16-04-2024,07:41,15-04-2024,REALTY INCOME CORP,US7561091049,Dividendo,,USD,"3,34",USD,"3,34",
15-04-2024,16:30,15-04-2024,OLD REPUBLIC INTERNATIONAL CORP,US6802231042,Ingreso Cambio de Divisa,"1,0599",USD,"352,80",USD,"0,00",8c4852f6-9c20-4dc8-a4a3-e6d1face76bd
15-04-2024,16:30,15-04-2024,OLD REPUBLIC INTERNATIONAL CORP,US6802231042,Retirada Cambio de Divisa,,EUR,"-332,85",EUR,"142,14",8c4852f6-9c20-4dc8-a4a3-e6d1face76bd
15-04-2024,16:30,15-04-2024,OLD REPUBLIC INTERNATIONAL CORP,US6802231042,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"474,99",8c4852f6-9c20-4dc8-a4a3-e6d1face76bd
15-04-2024,16:30,15-04-2024,OLD REPUBLIC INTERNATIONAL CORP,US6802231042,"Compra 12 Old Republic International Corp@29,4 USD (US6802231042)",,USD,"-352,80",USD,"-352,80",8c4852f6-9c20-4dc8-a4a3-e6d1face76bd
15-04-2024,16:29,15-04-2024,MAIN STREET CAPITAL CORP,US56035L1044,Ingreso Cambio de Divisa,"1,0598",USD,"47,19",USD,"0,00",9419de2e-988a-45b0-b963-c64cdc635664
15-04-2024,16:29,15-04-2024,MAIN STREET CAPITAL CORP,US56035L1044,Retirada Cambio de Divisa,,EUR,"-44,53",EUR,"476,99",9419de2e-988a-45b0-b963-c64cdc635664
15-04-2024,16:29,15-04-2024,MAIN STREET CAPITAL CORP,US56035L1044,Ingreso Cambio de Divisa,"1,0598",USD,"283,14",USD,"-47,19",9419de2e-988a-45b0-b963-c64cdc635664
15-04-2024,16:29,15-04-2024,MAIN STREET CAPITAL CORP,US56035L1044,Retirada Cambio de Divisa,,EUR,"-267,15",EUR,"521,52",9419de2e-988a-45b0-b963-c64cdc635664
15-04-2024,16:29,15-04-2024,MAIN STREET CAPITAL CORP,US56035L1044,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"788,67",9419de2e-988a-45b0-b963-c64cdc635664
15-04-2024,16:29,15-04-2024,MAIN STREET CAPITAL CORP,US56035L1044,"Compra 1 Main Street Capital Corp@47,19 USD (US56035L1044)",,USD,"-47,19",USD,"-330,33",9419de2e-988a-45b0-b963-c64cdc635664
15-04-2024,16:29,15-04-2024,MAIN STREET CAPITAL CORP,US56035L1044,"Compra 6 Main Street Capital Corp@47,19 USD (US56035L1044)",,USD,"-283,14",USD,"-283,14",9419de2e-988a-45b0-b963-c64cdc635664
15-04-2024,16:29,15-04-2024,EXXON MOBIL CORP,US30231G1022,Ingreso Cambio de Divisa,"1,0597",USD,"361,47",USD,"0,00",b69ab24f-60bc-4b33-ae84-fd4014391bc7
15-04-2024,16:29,15-04-2024,EXXON MOBIL CORP,US30231G1022,Retirada Cambio de Divisa,,EUR,"-341,09",EUR,"790,67",b69ab24f-60bc-4b33-ae84-fd4014391bc7
15-04-2024,16:29,15-04-2024,EXXON MOBIL CORP,US30231G1022,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"1131,76",b69ab24f-60bc-4b33-ae84-fd4014391bc7
15-04-2024,16:29,15-04-2024,EXXON MOBIL CORP,US30231G1022,"Compra 3 Exxon Mobil Corp@120,49 USD (US30231G1022)",,USD,"-361,47",USD,"-361,47",b69ab24f-60bc-4b33-ae84-fd4014391bc7
15-04-2024,15:46,15-04-2024,DUKE ENERGY CORP,US26441C2044,Ingreso Cambio de Divisa,"1,0611",USD,"284,70",USD,"0,00",bcc6453c-1faa-4370-aeb4-64c30d3750ee
15-04-2024,15:46,15-04-2024,DUKE ENERGY CORP,US26441C2044,Retirada Cambio de Divisa,,EUR,"-268,30",EUR,"1133,76",bcc6453c-1faa-4370-aeb4-64c30d3750ee
15-04-2024,15:46,15-04-2024,DUKE ENERGY CORP,US26441C2044,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"1402,06",bcc6453c-1faa-4370-aeb4-64c30d3750ee
15-04-2024,15:46,15-04-2024,DUKE ENERGY CORP,US26441C2044,"Compra 3 Duke Energy Corp@94,9 USD (US26441C2044)",,USD,"-284,70",USD,"-284,70",bcc6453c-1faa-4370-aeb4-64c30d3750ee
03-04-2024,21:16,02-04-2024,,,Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 5 EUR,,,,EUR,"1404,06",
03-04-2024,21:16,02-04-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"5,00",EUR,"1409,06",
03-04-2024,11:41,03-04-2024,,,Processed Flatex Withdrawal,,EUR,"1000,00",EUR,"1404,06",
03-04-2024,11:41,03-04-2024,,,flatex Withdrawal,,EUR,"-1000,00",EUR,"404,06",
02-04-2024,07:20,31-03-2024,,,Comisión de conectividad con el mercado 2024 (New York Stock Exchange - NSY),,EUR,"-2,50",EUR,"1404,06",
02-04-2024,07:20,31-03-2024,,,Comisión de conectividad con el mercado 2024 (Nasdaq - NDQ),,EUR,"-2,50",EUR,"1406,56",
02-04-2024,05:20,31-03-2024,,,Flatex Interest Income,,EUR,"0,00",EUR,"1409,06",
29-03-2024,10:51,29-03-2024,,,Processed Flatex Withdrawal,,EUR,"-1000,00",EUR,"1409,06",
28-03-2024,09:10,28-03-2024,,,flatex Deposit,,EUR,"2370,00",EUR,"2409,06",
08-03-2024,12:15,07-03-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 2.430,73 EUR",,,,EUR,"39,06",
08-03-2024,12:15,07-03-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"2430,73",EUR,"2469,79",
07-03-2024,18:30,07-03-2024,REALTY INCOME CORP,US7561091049,Ingreso Cambio de Divisa,"1,0909",USD,"312,72",USD,"0,00",227714a6-428e-4693-8d3f-459e066c12b6
07-03-2024,18:30,07-03-2024,REALTY INCOME CORP,US7561091049,Retirada Cambio de Divisa,,EUR,"-286,67",EUR,"39,06",227714a6-428e-4693-8d3f-459e066c12b6
07-03-2024,18:30,07-03-2024,REALTY INCOME CORP,US7561091049,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"325,73",227714a6-428e-4693-8d3f-459e066c12b6
07-03-2024,18:30,07-03-2024,REALTY INCOME CORP,US7561091049,"Compra 6 Realty Income Corp@52,12 USD (US7561091049)",,USD,"-312,72",USD,"-312,72",227714a6-428e-4693-8d3f-459e066c12b6
07-03-2024,15:33,07-03-2024,CISCO SYSTEMS INC,US17275R1023,Ingreso Cambio de Divisa,"1,0873",USD,"393,44",USD,"0,00",8b17c4cf-bed0-46c4-92b5-e8e65e84486d
07-03-2024,15:33,07-03-2024,CISCO SYSTEMS INC,US17275R1023,Retirada Cambio de Divisa,,EUR,"-361,86",EUR,"327,73",8b17c4cf-bed0-46c4-92b5-e8e65e84486d
07-03-2024,15:33,07-03-2024,CISCO SYSTEMS INC,US17275R1023,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"689,59",8b17c4cf-bed0-46c4-92b5-e8e65e84486d
07-03-2024,15:33,07-03-2024,CISCO SYSTEMS INC,US17275R1023,"Compra 8 Cisco Systems Inc@49,18 USD (US17275R1023)",,USD,"-393,44",USD,"-393,44",8b17c4cf-bed0-46c4-92b5-e8e65e84486d
07-03-2024,15:30,07-03-2024,PFIZER INC,US7170811035,Ingreso Cambio de Divisa,"1,0872",USD,"380,66",USD,"0,00",2237afcd-60d3-4061-875b-4f7a3357cf62
07-03-2024,15:30,07-03-2024,PFIZER INC,US7170811035,Retirada Cambio de Divisa,,EUR,"-350,14",EUR,"691,59",2237afcd-60d3-4061-875b-4f7a3357cf62
07-03-2024,15:30,07-03-2024,PFIZER INC,US7170811035,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"1041,73",2237afcd-60d3-4061-875b-4f7a3357cf62
07-03-2024,15:30,07-03-2024,PFIZER INC,US7170811035,"Compra 14 Pfizer Inc@27,19 USD (US7170811035)",,USD,"-380,66",USD,"-380,66",2237afcd-60d3-4061-875b-4f7a3357cf62
07-03-2024,15:30,07-03-2024,REALTY INCOME CORP,US7561091049,Ingreso Cambio de Divisa,"1,0876",USD,"366,80",USD,"0,00",e7a10145-782c-4b43-acab-cb481e2ef3ad
07-03-2024,15:30,07-03-2024,REALTY INCOME CORP,US7561091049,Retirada Cambio de Divisa,,EUR,"-337,26",EUR,"1043,73",e7a10145-782c-4b43-acab-cb481e2ef3ad
07-03-2024,15:30,07-03-2024,REALTY INCOME CORP,US7561091049,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"1380,99",e7a10145-782c-4b43-acab-cb481e2ef3ad
07-03-2024,15:30,07-03-2024,VERIZON COMMUNICATIONS INC,US92343V1044,Ingreso Cambio de Divisa,"1,0876",USD,"401,30",USD,"-366,80",5934b18f-db56-4503-b46d-5fcfd6a1e0b6
07-03-2024,15:30,07-03-2024,VERIZON COMMUNICATIONS INC,US92343V1044,Retirada Cambio de Divisa,,EUR,"-368,99",EUR,"1382,99",5934b18f-db56-4503-b46d-5fcfd6a1e0b6
07-03-2024,15:30,07-03-2024,REALTY INCOME CORP,US7561091049,"Compra 7 Realty Income Corp@52,4 USD (US7561091049)",,USD,"-366,80",USD,"-768,10",e7a10145-782c-4b43-acab-cb481e2ef3ad
07-03-2024,15:30,07-03-2024,VERIZON COMMUNICATIONS INC,US92343V1044,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"1751,98",5934b18f-db56-4503-b46d-5fcfd6a1e0b6
07-03-2024,15:30,07-03-2024,VERIZON COMMUNICATIONS INC,US92343V1044,"Compra 10 Verizon Communications Inc@40,13 USD (US92343V1044)",,USD,"-401,30",USD,"-401,30",5934b18f-db56-4503-b46d-5fcfd6a1e0b6
07-03-2024,15:30,07-03-2024,NNN REIT INC,US6374171063,Ingreso Cambio de Divisa,"1,0876",USD,"374,67",USD,"0,00",19457222-9c61-443b-bca2-f2056b52435e
07-03-2024,15:30,07-03-2024,NNN REIT INC,US6374171063,Retirada Cambio de Divisa,,EUR,"-344,50",EUR,"1753,98",19457222-9c61-443b-bca2-f2056b52435e
07-03-2024,15:30,07-03-2024,NNN REIT INC,US6374171063,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"2098,48",19457222-9c61-443b-bca2-f2056b52435e
07-03-2024,15:30,07-03-2024,NNN REIT INC,US6374171063,"Compra 9 NNN REIT Inc@41,63 USD (US6374171063)",,USD,"-374,67",USD,"-374,67",19457222-9c61-443b-bca2-f2056b52435e
07-03-2024,15:30,07-03-2024,BANK OF NOVA SCOTIA,CA0641491075,Ingreso Cambio de Divisa,"1,0875",USD,"349,51",USD,"0,00",8e3e0ae4-5fd9-4108-9be3-fd3ef069bfdb
07-03-2024,15:30,07-03-2024,BANK OF NOVA SCOTIA,CA0641491075,Retirada Cambio de Divisa,,EUR,"-321,40",EUR,"2100,48",8e3e0ae4-5fd9-4108-9be3-fd3ef069bfdb
07-03-2024,15:30,07-03-2024,BANK OF NOVA SCOTIA,CA0641491075,Ingreso Cambio de Divisa,"1,0875",USD,"49,93",USD,"-349,51",8e3e0ae4-5fd9-4108-9be3-fd3ef069bfdb
07-03-2024,15:30,07-03-2024,BANK OF NOVA SCOTIA,CA0641491075,Retirada Cambio de Divisa,,EUR,"-45,91",EUR,"2421,88",8e3e0ae4-5fd9-4108-9be3-fd3ef069bfdb
07-03-2024,15:30,07-03-2024,BANK OF NOVA SCOTIA,CA0641491075,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"2467,79",8e3e0ae4-5fd9-4108-9be3-fd3ef069bfdb
07-03-2024,15:30,07-03-2024,BANK OF NOVA SCOTIA,CA0641491075,"Compra 7 Bank of Nova Scotia@49,93 USD (CA0641491075)",,USD,"-349,51",USD,"-399,44",8e3e0ae4-5fd9-4108-9be3-fd3ef069bfdb
